r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,X,Y,Z
-69,-47,-46,-55,,-52,-61,,-67,-84,,,-74,,,,,-70,,-69,-78,,,,,,,10.4,16.4,0
-69,-47,-46,-55,,-52,-61,,-67,-84,,,,,,,,-70,,-69,-78,,,,,,,10.4,16.4,0
-67,-47,-46,-56,,-50,-57,-61,-71,-84,,,,,,,,-70,,-69,-68,,,,,,,10.4,16.4,0
-67,-47,-46,-56,,-50,-57,-61,-71,-84,,,,,,,,-70,,-69,-68,,,,,,,10.4,16.4,0
-67,-47,-46,-56,,-50,-57,-61,-71,,,,,,,,,,,,-68,,,,,,,10.4,16.4,0
-68,-48,-46,-57,,-50,-61,-61,-72,,,,,,,,,-73,,-71,-68,,,,,,,10.4,16.4,0
-68,-48,-46,-57,,-50,-61,-61,-72,,,,,,,,,-73,,-71,-68,,,,,,,10.4,16.4,0
-68,-48,-46,-57,,-50,-61,,-72,,,,,,,,,-73,,-71,-68,,,,,,,10.4,16.4,0
-69,-48,-46,-56,,-50,-57,,-72,,,-90,,,,,,-71,,-71,-69,,,,,,,10.4,16.4,0
-69,-48,-46,-56,,-50,-57,,-72,,,-90,,,,,,-71,,-71,-69,,,,,,,10.4,16.4,0
-69,-48,-46,-56,,-50,-57,,,,,-90,,,,,,-71,,,-69,,,,,,,10.4,16.4,0
-64,-45,-45,-60,,-48,-61,,-70,,,-90,,-86,,,,-75,,-71,-71,,,,,,,10.4,16.4,0
-64,-45,-45,-60,,-48,-61,,-70,,,-90,,-86,,,,-75,,-71,-71,,,,,,,10.4,16.4,0
-64,-45,-45,-60,,-48,-61,,-70,,,,,-86,,,,-75,,-71,-71,,,,,,,10.4,16.4,0
-63,-45,-45,-60,,-48,-61,-59,-70,,,,,-86,,,,-75,,-70,-71,,,,,,,10.4,16.4,0
-63,-45,-45,-60,,-48,-61,-59,-70,,,,,-86,,,,-75,,-70,-71,,,,,,,10.4,16.4,0
-63,-45,-45,-60,,-48,-61,-59,-70,,,,,,,,,-75,,-70,-71,,,,,,,10.4,16.4,0
-63,-46,-45,-56,,-49,-58,-59,-68,,,,,,,,,-75,,-70,-76,,,,,,,10.4,16.4,0
-63,-46,-45,-56,,-49,-58,-59,-68,,,,,,,,,-75,,-70,-76,,,,,,,10.4,16.4,0
-63,-46,-45,-56,,-49,-58,,-68,,,,,,,,,,,-70,-76,,,,,,,10.4,16.4,0
-59,-42,-46,-55,,-53,-58,,-68,-88,,,,,,,,-66,,-70,-80,,,,,,,10.4,16.4,0
-59,-42,-46,-55,,-53,-58,,-68,-88,,,,,,,,-66,,-70,-80,,,,,,,10.4,16.4,0
-59,-42,-46,-55,,-53,-58,,,-88,,,,,,,,-66,,-70,-80,,,,,,,10.4,16.4,0
-55,-40,-54,-58,,-54,-59,,-59,-87,,,,,,,,-66,,-70,-80,,,,,,,10.4,16.4,0
-55,-40,-54,-58,,-54,-59,,-59,-87,,,,,,,,-66,,-70,-80,,,,,,,10.4,16.4,0
-55,-40,-54,-58,,-54,-59,,-59,-87,,,,,,,,,,,-80,,,,,,,10.4,16.4,0
-55,-53,-54,-57,,-54,-64,,-59,-87,,,,,,,,-65,,-85,-79,,,,,,,10.4,16.4,0
-55,-53,-54,-57,,-54,-64,,-59,-87,,,,,,,,-65,,-85,-79,,,,,,,10.4,16.4,0
-55,-53,-54,-57,,-54,-64,,-59,,,,,,,,,-65,,-85,-79,,,,,,,10.4,16.4,0
-61,-49,-57,-57,,-54,-59,,-67,-86,,,,,,,,-59,,-84,-75,,,,,,,10.4,16.4,0
-61,-49,-57,-57,,-54,-59,,-67,-86,,,,,,,,-59,,-84,-75,,,,,,,10.4,16.4,0
-61,-49,-57,-57,,-54,-59,,-67,-86,,,,,,,,-59,,-84,-75,,,,,,,10.4,16.4,0
-60,-41,-52,-54,,-54,-64,,-71,-86,,-85,,,,,,-59,,-84,-71,,,,,,,10.4,16.4,0
-60,-41,-52,-54,,-54,-64,,-71,-86,,-85,,,,,,-59,,-84,-71,,,,,,,10.4,16.4,0
-60,-41,-52,-54,,-54,-64,,-71,,,-85,,,,,,,,,-71,,,,,,,10.4,16.4,0
-60,-42,-49,-54,,-57,-65,,-70,-87,,-85,,-88,,,,,-83,-74,-70,,,,,,,10.4,16.4,0
-60,-42,-49,-54,,-57,-65,,-70,-87,,-85,,-88,,,,,-83,-74,-70,,,,,,,10.4,16.4,0
-60,-42,-49,-54,,-57,-65,,-70,-87,,,,-88,,,,,-83,-74,-70,,,,,,,10.4,16.4,0
-64,-42,-49,-56,,-56,-63,,-61,-84,,,,-88,,,,,-83,-74,-76,,,,,,,10.4,16.4,0
-64,-42,-49,-56,,-56,-63,,-61,-84,,,,-88,,,,,-83,-74,-76,,,,,,,10.4,16.4,0
-64,-42,-49,-56,,-56,-63,,-61,-84,,,,,,,,,,,-76,,,,,,,10.4,16.4,0
-63,-46,-46,-60,,-52,-63,-63,-62,-84,,,,,,,,-72,,-74,-67,,,,,,,10.4,16.4,0
-63,-46,-46,-60,,-52,-63,-63,-62,-84,,,,,,,,-72,,-74,-67,,,,,,,10.4,16.4,0
-63,-46,-46,-60,,-52,-63,-63,-62,,,,,,,,,-72,,-74,-67,,,,,,,10.4,16.4,0
-65,-55,-46,-64,,-45,-56,-55,-61,-89,,,,,,,,-69,,-64,-67,,,,,,,10.4,16.4,0
-65,-55,-46,-64,,-45,-56,-55,-61,-89,,,,,,,,-69,,-64,-67,,,,,,,10.4,16.4,0
-65,-55,-46,-64,,-45,-56,-55,-61,-89,,,,,,,,-69,,-64,-67,,,,,,,10.4,16.4,0
-66,-56,-47,-65,,-45,-52,-55,-62,-88,,,,,,,,-72,,-67,-69,,,-78,,,,10.4,16.4,0
-66,-56,-47,-65,,-45,-52,-55,-62,-88,,,,,,,,-72,,-67,-69,,,-78,,,,10.4,16.4,0
-66,-56,-47,-65,,-45,-52,,-62,-88,,,,,,,,-72,,-67,-69,,,-78,,,,10.4,16.4,0
-66,-53,-49,-57,-72,-44,-59,,-63,-88,,,,,,,,-74,,-67,-70,,,-80,,,,10.4,16.4,0
-66,-53,-49,-57,-72,-44,-59,,-63,-88,,,,,,,,-74,,-67,-70,,,-80,,,,10.4,16.4,0
-66,-53,-49,-57,-72,-44,-59,,-63,,,,,,,,,-74,,,-70,,,-80,,,,10.4,16.4,0
-70,-58,-47,-62,-72,-47,-61,-53,-63,,,,,,,,,-69,,,-70,,,-80,,,,10.4,16.4,0
-70,-58,-47,-62,-72,-47,-61,-53,-63,,,,,,,,,-69,,,-70,,,-80,,,,10.4,16.4,0
-70,-58,-47,-62,,-47,-61,-53,,,,,,,,,,-69,,,-70,,,,,,,10.4,16.4,0
-69,-58,-47,-62,,-47,-56,-52,-70,,,,,,,,,-68,,-74,-70,,,,,,,10.4,16.4,0
-69,-58,-47,-62,,-47,-56,-52,-70,,,,,,,,,-68,,-74,-70,,,,,,,10.4,16.4,0
-69,,-47,-62,,-47,-56,-52,-70,,,,,,,,,-68,,-74,-70,,,,,,,10.4,16.4,0
-61,-53,-53,,,-48,,-62,-67,,,,,,,,,,,-72,-77,,,,,,,11.2,16.4,0
-61,-53,-53,,,-48,,-62,-67,,,,,,,,,,,-72,-77,,,,,,,11.2,16.4,0
-61,-53,-53,,,-48,,-62,-67,,,,,,,,,,,-72,-77,,,,,,,11.2,16.4,0
-57,-49,-49,-65,,-48,-59,-62,-64,-86,,,,,,,,-70,,-66,-70,,,-69,,,,11.2,16.4,0
-57,-49,-49,-65,,-48,-59,-62,-64,-86,,,,,,,,-70,,-66,-70,,,-69,,,,11.2,16.4,0
-57,-49,-49,-65,,-48,-59,,-64,-86,,,,,,,,-70,,-66,-70,,,-69,,,,11.2,16.4,0
-58,-49,-52,-66,-73,-48,-62,,-67,-86,,,,,,,,-70,,-67,-70,,,-75,,,,11.2,16.4,0
-58,-49,-52,-66,-73,-48,-62,,-67,-86,,,,,,,,-70,,-67,-70,,,-75,,,,11.2,16.4,0
-58,,-52,-66,-73,-48,-62,,-67,,,,,,,,,-70,,-67,,,,-75,,,,11.2,16.4,0
-66,-46,-53,-58,-74,-48,-59,,-66,,,,,,,,,-71,,-67,-79,,,-75,,,,11.2,16.4,0
-66,-46,-53,-58,-74,-48,-59,,-66,,,,,,,,,-71,,-67,-79,,,,,,,11.2,16.4,0
-66,-46,-53,-58,-74,-48,-59,,-66,,,,,,,,,-71,,-67,-79,,,,,,,11.2,16.4,0
-61,-45,-53,-57,-74,-47,-58,,-68,,,,,,,,,-71,,-68,-79,,,,,,,11.2,16.4,0
-61,-45,-53,-57,-74,-47,-58,,-68,,,,,,,,,-71,,-68,-79,,,,,,,11.2,16.4,0
-61,-45,-53,-57,,-47,-58,,-68,,,,,,,,,,,-68,-79,,,,,,,11.2,16.4,0
-68,-53,-54,-56,,-48,-57,,-68,,,,,,,,,,,-69,-72,,,-78,,,,11.2,16.4,0
-68,-53,-54,-56,,-48,-57,,-68,,,,,,,,,,,-69,-72,,,-78,,,,11.2,16.4,0
-68,-53,-54,-56,,-48,-57,,-68,,,,,,,,,,,-69,-72,,,-78,,,,11.2,16.4,0
-61,-53,-48,-56,,-47,-56,,-74,,,-89,,,,,,-69,,-69,-67,,,-78,,,,11.2,16.4,0
-61,-53,-48,-56,,-47,-56,,-74,,,-89,,,,,,-69,,-69,-67,,,-78,,,,11.2,16.4,0
-61,-53,-48,-56,,-47,-56,,-74,,,-89,,,,,,-69,,,-67,,,-78,,,,11.2,16.4,0
-69,-57,-52,-56,-69,-48,-61,-68,-69,,,-89,,,,,,-69,,-71,-77,,,-78,,,,11.2,16.4,0
-69,-57,-52,-56,-69,-48,-61,-68,-69,,,-89,,,,,,-69,,-71,-77,,,-78,,,,11.2,16.4,0
-69,-57,-52,-56,-69,-48,-61,-68,-69,,,,,,,,,-69,,-71,-77,,,-78,,,,11.2,16.4,0
-61,-55,-50,-56,-75,-47,-59,-68,-74,,,,,,,,,-68,,-68,-70,,,-76,,,,11.2,16.4,0
-61,-55,-50,-56,-75,-47,-59,,-74,,,,,,,,,-68,,-68,-70,,,-76,,,,11.2,16.4,0
-61,-55,-50,-56,-75,-47,-59,,-74,,,,,,,,,-68,,-68,-70,,,-76,,,,11.2,16.4,0
-60,-47,-50,-57,-75,-47,-60,-60,-68,,,,,,,,,-72,,-68,-76,,,-75,,,,11.2,16.4,0
-60,-47,-50,-57,-75,-47,-60,-60,-68,,,,,,,,,-72,,-68,-76,,,-75,,,,11.2,16.4,0
-60,-47,-50,-57,,-47,-60,-60,-68,,,,,,,,,-72,,,-76,,,-75,,,,11.2,16.4,0
-57,-49,-53,-60,-80,-46,-58,-60,-66,-86,,,,,,,,-76,,-69,-71,,,-75,,,,11.2,16.4,0
-57,-49,-53,-60,-80,-46,-58,,-66,-86,,,,,,,,,,-69,-71,,,-75,,,,11.2,16.4,0
-57,-49,-53,-60,-80,-46,-58,,-66,-86,,,,,,,,-76,,-69,-71,,,,,,,11.2,16.4,0
-58,-49,-53,-60,-80,-50,-56,,-66,-86,,,,,,,,-71,,-78,-72,,,,,,,11.2,16.4,0
-58,-49,-53,-60,,-50,-56,,-66,,,,,,,,,-71,,-78,-72,,,,,,,11.2,16.4,0
-58,-49,-53,-60,,-50,-56,,-66,,,,,,,,,-71,,-78,-72,,,,,,,11.2,16.4,0
-59,-48,-52,-62,-69,-59,-57,,-68,-86,,,,,,,,-71,,-74,-83,,,,,,,11.2,16.4,0
-59,-48,-52,-62,-69,-59,-57,,-68,-86,,,,,,,,-71,,-74,-83,,,,,,,11.2,16.4,0
-59,-48,-52,-62,-69,-59,-57,,-68,-86,,,,,,,,,,-74,-83,,,,,,,11.2,16.4,0
-66,-49,-49,-54,-66,-54,-61,-64,-72,-86,,,,,,,,-69,,-74,-83,,,-78,,,,11.2,16.4,0
-66,-49,-49,-54,-66,-54,-61,-64,-72,-86,,,,,,,,-69,,-74,-83,,,-78,,,,11.2,16.4,0
-66,-49,-49,-54,-66,-54,-61,-64,-72,,,,,,,,,-69,,,,,,-78,,,,11.2,16.4,0
-67,-52,-54,-57,-70,-57,-57,-64,-75,-86,,,,-88,,,,-69,,-72,-82,,,-78,,,,11.2,16.4,0
-67,-52,-54,-57,-70,-57,-57,-64,-75,-86,,,,-88,,,,-69,,-72,-82,,,-78,,,,11.2,16.4,0
-67,-52,-54,-57,-70,-57,-57,,-75,-86,,,,-88,,,,,,-72,-82,,,,,,,11.2,16.4,0
-68,-51,-54,-53,-70,-49,-59,-62,-76,-86,,,-82,-88,,,,-64,,-68,-75,,,,,,,11.2,16.4,0
-68,-51,-54,-53,-70,-49,-59,-62,-76,-86,,,-82,-88,,,,-64,,-68,-75,,,,,,,11.2,16.4,0
-68,-51,,-53,-70,-49,-59,-62,-76,,,,-82,,,,,-64,,-68,-75,,,,,,,11.2,16.4,0
-72,-51,-50,-53,-69,-54,-56,-62,-75,,,,-79,,,,,-64,,-73,-74,,,,,,,11.2,16.4,0
-72,-51,-50,-53,-69,-54,-56,-62,-75,,,,-79,,,,,-64,,-73,-74,,,,,,,11.2,16.4,0
-72,-51,-50,-53,-69,-54,-56,,-75,,,,-79,,,,,-64,,-73,-74,,,,,,,11.2,16.4,0
-63,-52,-53,-52,-70,-54,-56,,-70,,,,-79,,,,,-71,,-81,-74,,,-77,,,,11.2,16.4,0
-63,-52,-53,-52,-70,-54,-56,,-70,,,,,,,,,-71,,-81,-74,,,-77,,,,11.2,16.4,0
-63,-52,-53,-52,-70,-54,-56,,-70,,,,,,,,,-71,,-81,-74,,,-77,,,,11.2,16.4,0
-57,-50,-53,-64,-71,-53,-59,-64,-66,-85,,,-82,,,,,-76,,-72,-74,,,-77,,,,11.2,16.4,0
-57,-50,-53,-64,-71,-53,-59,-64,-66,-85,,,-82,,,,,-76,,-72,-74,,,-77,,,,11.2,16.4,0
-57,-50,-53,-64,-71,-53,-59,-64,-66,-85,,,-82,,,,,-76,,-72,,,,,,,,11.2,16.4,0
-58,-49,-53,-62,-70,-53,-59,-64,-72,-86,,,-82,-86,,,,-76,-76,-74,-72,,,,,,,11.2,16.4,0
-58,-49,-53,-62,-70,-53,-59,-64,-72,-86,,,-82,-86,,,,-76,-76,-74,-72,,,,,,,11.2,16.4,0
-58,-49,-53,-62,-70,-53,-59,,-72,-86,,,-82,-86,,,,,-76,-74,-72,,,,,,,11.2,16.4,0
-59,-48,-51,-63,-70,-53,-59,,-67,-85,,,-82,-86,,,,,-76,-74,-80,,,,,,,11.2,16.4,0
-59,-48,-51,-63,-70,-53,-59,,-67,-85,,,-82,-86,,,,,-76,-74,-80,,,,,,,11.2,16.4,0
-59,-48,-51,-63,-70,-53,-59,,-67,-85,,,,,,,,,,,-80,,,,,,,11.2,16.4,0
-66,-49,-54,-59,-69,-54,-60,,-65,-85,,,,,,,,-77,,-73,-80,,,-78,,,,11.2,16.4,0
-66,-49,-54,-59,-69,-54,-60,,-65,-85,,,,,,,,-77,,-73,-80,,,-78,,,,11.2,16.4,0
-66,-49,-54,-59,-69,-54,-60,,-65,,,,,,,,,-77,,-73,-80,,,-78,,,,11.2,16.4,0
-68,-49,-52,-60,-69,-54,-60,,-63,,,,,,,,,-77,,-73,-73,,,-78,,,,11.2,16.4,0
-68,-49,-52,-60,-69,-54,-60,,-63,,,,,,,,,-77,,-73,-73,,,-78,,,,11.2,16.4,0
-68,,-52,-60,,-54,-60,,-63,,,,,,,,,,,-73,-73,,,,,,,11.2,16.4,0
-64,-58,-52,-58,-69,-55,-60,,-68,,,,,,,,,,,-73,-73,,,,,,,11.2,16.4,0
-64,-58,-52,-58,-69,-55,-60,,-68,,,,,,,,,,,,-73,,,,,,,11.2,16.4,0
-64,-58,-52,-58,-69,-55,-60,,-68,,,,,,,,,,,,-73,,,,,,,11.2,16.4,0
-69,-58,-52,-56,-69,-55,-61,-65,-71,,,,,,,,,-83,,,-73,,,,,,,11.2,16.4,0
-69,-58,-52,-56,-69,-55,-61,-65,-71,,,,,,,,,-83,,,-73,,,,,,,11.2,16.4,0
-69,-58,-52,-56,-69,-55,-61,-65,-71,,,,,,,,,-83,,,-73,,,,,,,11.2,16.4,0
-66,-45,-45,-62,,-42,-63,,-72,,,,,,,,,-72,,-63,-68,,,,,,,12,16.4,0
-66,-45,-45,-62,,-42,-63,,-72,,,,,,,,,-72,,-63,-68,,,,,,,12,16.4,0
-66,-45,-45,-62,,-42,-63,,-72,,,,,,,,,-72,,-63,-68,,,,,,,12,16.4,0
-69,-45,-44,-65,,-42,-55,,-72,,,,,,,,,-69,,-63,-69,,,,,,,12,16.4,0
-69,-45,-44,-65,,-42,-55,,-72,,,,,,,,,-69,,-63,-69,,,,,,,12,16.4,0
-69,,-44,-65,,-42,-55,,-72,,,,,,,,,-69,,,-69,,,,,,,12,16.4,0
-64,-42,-42,-64,,-40,-59,-60,-63,,,,,,,,,-69,,-62,-69,,,-77,,,,12,16.4,0
-64,-42,-42,-64,,-40,-59,-60,-63,,,,,,,,,-69,,-62,-69,,,-77,,,,12,16.4,0
-64,-42,-42,-64,,-40,-59,-60,-63,,,,,,,,,,,-62,-69,,,-77,,,,12,16.4,0
-63,-42,-42,-68,-62,-40,-55,-60,-61,,-82,,,,,,,-71,,-62,-71,,,-77,,,,12,16.4,0
-63,-42,-42,-68,-62,-40,-55,-60,-61,,-82,,,,,,,-71,,-62,-71,,,-77,,,,12,16.4,0
-63,-42,-42,-68,-62,-40,-55,,-61,,-82,,,,,,,-71,,-62,-71,,,-77,,,,12,16.4,0
-61,-42,-42,-68,-68,-40,-56,,-61,,-82,,-73,,,,,-71,,-61,-71,,,-77,,,,12,16.4,0
-61,-42,-42,-68,-68,-40,-56,,-61,,-82,,-73,,,,,-71,,-61,-71,,,-77,,,,12,16.4,0
-61,,-42,-68,-68,-40,-56,,-61,,-82,,-73,,,,,,,-61,-71,,,-77,,,,12,16.4,0
-61,-55,-42,-68,-69,-40,-52,-50,-60,,-81,,-73,,,,,-69,,-74,-70,,,-77,,,,12,16.4,0
-61,-55,-42,-68,-69,-40,-52,-50,-60,,-81,,-73,,,,,-69,,-74,-70,,,-77,,,,12,16.4,0
-61,-55,-42,-68,-69,-40,-52,-50,-60,,-81,,,,,,,-69,,-74,-70,,,-77,,,,12,16.4,0
-59,-55,-42,-63,-69,-41,-56,-58,-67,,-81,,,,,,,-69,,-74,-66,,,-77,,,,12,16.4,0
-59,-55,-42,-63,-69,-41,-56,-58,-67,,-81,,,,,,,-69,,-74,-66,,,-77,,,,12,16.4,0
-59,-55,-42,-63,,-41,-56,-58,-67,,,,,,,,,-69,,,-66,,,-77,,,,12,16.4,0
-64,-55,-44,-57,,-42,-52,-58,-71,,,,,,,,,-70,,-69,-68,,,-77,,,,12,16.4,0
-64,-55,-44,-57,,-42,-52,-58,-71,,,,,,,,,-70,,-69,-68,,,-77,,,,12,16.4,0
-64,,-44,-57,,-42,-52,,-71,,,,,,,,,-70,,-69,-68,,,,,,,12,16.4,0
-68,-58,-52,-60,-68,-48,-60,-62,-69,,,,,,,,,-70,,-79,-78,,,-81,,,,12,16.4,0
-68,-58,-52,-60,-68,-48,-60,-62,-69,,,,,,,,,-70,,-79,-78,,,-81,,,,12,16.4,0
-68,-58,-52,-60,-68,-48,-60,-62,-69,,,,,,,,,,,-79,-78,,,-81,,,,12,16.4,0
-68,-51,-54,-62,-68,-55,-60,-66,-69,,,,,,,,,-80,,-79,-77,,,-81,,,,12,16.4,0
-68,-51,-54,-62,-68,-55,-60,-66,-69,,,,,,,,,-80,,-79,-77,,,-81,,,,12,16.4,0
-68,-51,-54,-62,-68,-55,-60,-66,-69,,,,,,,,,-80,,,-77,,,-81,,,,12,16.4,0
-60,-49,-54,-62,-68,-53,-60,-66,-73,,,-88,,,,,,-80,,,-79,,,-79,,,,12,16.4,0
-60,-49,-54,-62,-68,-53,-60,-66,-73,,,-88,,,,,,-80,,,-79,,,-79,,,,12,16.4,0
-60,-49,-54,,,-53,-60,,-73,,,-88,,,,,,,,,-79,,,-79,,,,12,16.4,0
-56,-48,-50,-62,-71,-53,-60,,-68,,,-88,,,,,,,,-77,-77,,,-79,,,,12,16.4,0
-56,-48,-50,-62,-71,-53,-60,,-68,,,-88,,,,,,,,-77,-77,,,-79,,,,12,16.4,0
-56,-48,-50,-62,-71,-53,,,-68,,,,,,,,,,,-77,-77,,,,,,,12,16.4,0
-56,-54,-47,-62,-68,-55,-64,-65,-69,,,,,,,,,-68,,-69,-76,,,-80,,,,12,16.4,0
-56,-54,-47,-62,-68,-55,-64,-65,-69,,,,,,,,,-68,,-69,-76,,,-80,,,,12,16.4,0
-56,-54,-47,-62,-68,-55,-64,-65,-69,,,,,,,,,-68,,-69,-76,,,-80,,,,12,16.4,0
-56,-55,-46,-62,-68,-55,-61,-65,-69,,,,,,,,,-76,,-72,-73,,,-80,,,,12,16.4,0
-56,-55,-46,-62,-68,-55,-61,-65,-69,,,,,,,,,-76,,-72,-73,,,-80,,,,12,16.4,0
-56,-55,-46,,,-55,-61,,-69,,,,,,,,,-76,,-72,-73,,,,,,,12,16.4,0
-56,-53,-47,-58,-72,-55,-61,-67,-66,,,,,,,,,-76,,-72,-75,,,,,,,12,16.4,0
-56,-53,-47,-58,-72,-55,-61,-67,-66,,,,,,,,,-76,,-72,-75,,,,,,,12,16.4,0
-56,-53,-47,-58,-72,-55,,-67,-66,,,,,,,,,,,-72,-75,,,,,,,12,16.4,0
-65,-55,-49,-59,-74,-56,-55,-67,-70,,,,,-87,,,,-76,,-77,-77,,,-79,,,,12,16.4,0
-65,-55,-49,-59,-74,-56,-55,-67,-70,,,,,-87,,,,-76,,-77,-77,,,-79,,,,12,16.4,0
-65,-55,-49,-59,-74,-56,-55,,-70,,,,,-87,,,,-76,,-77,-77,,,-79,,,,12,16.4,0
-68,-56,-53,-59,-75,-50,-60,-62,-73,,,,,-87,,,,-69,,-79,-76,,,-79,,,,12,16.4,0
-68,-56,-53,-59,-75,-50,-60,-62,-73,,,,,-87,,,,-69,,-79,-76,,,-79,,,,12,16.4,0
-68,-56,-53,-59,-75,-50,-60,-62,-73,,,,,,,,,-69,,-79,-76,,,,,,,12,16.4,0
-68,-51,-52,-60,-71,-52,-61,-62,-73,,,,,,,,,-69,,-72,-74,,,,,,,12,16.4,0
-68,-51,-52,-60,-71,-52,-61,-62,-73,,,,,,,,,-69,,-72,-74,,,,,,,12,16.4,0
-68,-51,-52,-60,-71,-52,-61,,-73,,,,,,,,,,,-72,-74,,,,,,,12,16.4,0
-60,-50,-51,-62,-73,-51,-63,,-73,,,,,,,,,,-86,-73,-78,,,-78,,,,12,16.4,0
-60,-50,-51,-62,-73,-51,-63,,-73,,,,,,,,,,-86,-73,-78,,,-78,,,,12,16.4,0
-60,-50,-51,-62,-73,-51,-63,,-73,,,,,,,,,,-86,-73,-78,,,-78,,,,12,16.4,0
-76,-48,-48,-67,-76,-43,-59,-59,-70,,,,,,,,,-71,-86,-78,-71,,,-79,,,,12,16.4,0
-76,-48,-48,-67,-76,-43,-59,-59,-70,,,,,,,,,-71,-86,-78,-71,,,-79,,,,12,16.4,0
-76,-48,-48,-67,-76,-43,-59,-59,-70,,,,,,,,,-71,,-78,-71,,,-79,,,,12,16.4,0
-72,-49,-45,-63,-76,-43,-59,-56,-67,,,,,,,,,-75,,-69,-74,,,-79,,,,12,16.4,0
-72,-49,-45,-63,-76,-43,-59,-56,-67,,,,,,,,,-75,,-69,-74,,,-79,,,,12,16.4,0
-72,-49,-45,-63,,-43,-59,-56,-67,,,,,,,,,-75,,-69,-74,,,,,,,12,16.4,0
-71,-49,-45,-62,-81,-43,-61,-57,-70,,,,,,,,,-69,-79,-70,-74,,,-79,,,,12,16.4,0
-71,-49,-45,-62,-81,-43,-61,-57,-70,,,,,,,,,-69,-79,-70,-74,,,-79,,,,12,16.4,0
-71,-49,-45,-62,-81,-43,-61,-57,-70,,,,,,,,,-69,-79,-70,-74,,,-79,,,,12,16.4,0
-72,-49,-46,-62,-81,-43,-57,-56,-68,,-79,,,,,,,-69,-81,-74,-74,,,-79,,,,12,16.4,0
-72,-49,-46,-62,-81,-43,-57,-56,-68,,-79,,,,,,,-69,-81,-74,-74,,,-79,,,,12,16.4,0
-72,,-46,-62,,-43,-57,-56,-68,,-79,,,,,,,,-81,-74,-74,,,-79,,,,12,16.4,0
-68,-58,-47,-60,,-43,-56,-57,-65,,-79,,,,,,,-68,-81,-74,-73,,,-79,,,,12,16.4,0
-68,-58,-47,-60,,-43,-56,-57,-65,,-79,,,,,,,-68,-81,-74,-73,,,-79,,,,12,16.4,0
-68,-58,-47,-60,,-43,-56,-57,-65,,,,,,,,,-68,,,-73,,,,,,,12,16.4,0
-70,-63,-50,-60,-81,-43,-53,-56,-76,,-77,,,,-76,,,-68,,-74,-68,,,,,,,12,16.4,0
-70,-63,-50,-60,-81,-43,-53,-56,-76,,-77,,,,-76,,,-68,,-74,-68,,,,,,,12,16.4,0
-70,-63,-50,-60,-81,-43,-53,-56,-76,,-77,,,,-76,,,,,-74,-68,,,,,,,12,16.4,0
-65,-57,-45,-70,,-41,-51,-53,-78,,,,,,-82,,,-67,-83,-69,-61,,,,,,,12.8,16.4,0
-65,-57,-45,-70,,-41,-51,-53,-78,,,,,,-82,,,-67,-83,-69,-61,,,,,,,12.8,16.4,0
-65,-57,-45,-70,,-41,-51,-53,-78,,,,,,-82,,,-67,-83,-69,-61,,,,,,,12.8,16.4,0
-69,-53,-47,-72,,-39,-53,-53,-74,,,,,,-82,,,-67,-83,-67,-74,,,,,,,12.8,16.4,0
-69,-53,-47,-72,,-39,-53,-53,-74,,,,,,-82,,,-67,-83,-67,-74,,,,,,,12.8,16.4,0
-69,-53,-47,-72,,-39,-53,-53,-74,,,,,,,,,-67,,-67,-74,,,,,,,12.8,16.4,0
-69,-55,-44,-70,-78,-42,-55,-53,-77,,-82,,,-87,-84,,,-67,,-67,-77,,,-74,,,,12.8,16.4,0
-69,-55,-44,-70,-78,-42,-55,-53,-77,,-82,,,-87,-84,,,-67,,-67,-77,,,-74,,,,12.8,16.4,0
-69,-55,-44,-70,-78,-42,-55,,-77,,-82,,,-87,-84,,,-67,,-67,-77,,,-74,,,,12.8,16.4,0
-64,-55,-46,-68,-78,-41,-55,-56,-73,-86,-82,,,-87,-84,,,-63,,-68,-78,,,-76,,,,12.8,16.4,0
-64,-55,-46,-68,-78,-41,-55,,-73,,-82,,,-87,-84,,,-63,,-68,-78,,,-76,,,,12.8,16.4,0
-64,,-46,-68,,-41,-55,-56,-73,-86,,,,,,,,-63,,-68,-78,,,-76,,,,12.8,16.4,0
-68,,-46,-68,-77,-39,-51,-56,-70,-86,-80,,,,,,,-67,-80,-68,-78,,,-76,,,,12.8,16.4,0
-68,,-46,-68,-77,-39,-51,-56,-70,-86,-80,,,,,,,-67,-80,-68,-78,,,-76,,,,12.8,16.4,0
-68,,-46,-68,-77,-39,-51,,-70,-86,-80,,,,,,,-67,-80,-68,-78,,,,,,,12.8,16.4,0
-64,,-46,-68,-77,-39,-54,,-70,-86,-77,-86,,-85,,,,-72,-80,-70,-65,,,-74,,,,12.8,16.4,0
-64,,-46,-68,-77,-39,-54,,-70,-86,-77,-86,,-85,,,,-72,-80,-70,-65,,,-74,,,,12.8,16.4,0
-64,,-46,-68,,-39,-54,,,,-77,-86,,-85,,,,-72,,-70,-65,,,-74,,,,12.8,16.4,0
-69,,-46,-68,,-40,-52,,,,-77,-86,,-85,,,,-64,,-68,-62,,,-74,,,,12.8,16.4,0
-69,,-46,-68,,-40,-52,,,,-77,-86,,-85,,,,-64,,-68,-62,,,-74,,,,12.8,16.4,0
